Sales_ID,Order_ID,Product_ID,Sales,Quantity,Discount,Profit,Customer_ID,Order_Date,Ship_Date,Ship_Mode,Country,City,State,Postal_code,Region,Customer_Name,Segment,Category,Sub_category,Product_Name,Order_Year,Order_Month_No,Order_Month,Quarter,Day_Name,Week_Number,Processing_Days,Profit_Margin,Average_Selling_Price
8765,CA-2015-107083,OFF-AR-10002257,5.34,2,0.2,0.7348,BB-11545,2015-11-21,2015-11-27,Standard Class,United States,Fort Worth,Texas,76106,Central,Brenda Bowman,Corporate,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2015,11,November,4,Saturday,47,6,13.760299625468164,2.67
8766,CA-2015-107083,OFF-BI-10000756,1.7,2,0.8,-2.544,BB-11545,2015-11-21,2015-11-27,Standard Class,United States,Fort Worth,Texas,76106,Central,Brenda Bowman,Corporate,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,2015,11,November,4,Saturday,47,6,-149.64705882352942,0.85
8767,CA-2015-107083,OFF-AP-10004136,24.59,3,0.8,-67.617,BB-11545,2015-11-21,2015-11-27,Standard Class,United States,Fort Worth,Texas,76106,Central,Brenda Bowman,Corporate,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,2015,11,November,4,Saturday,47,6,-274.97763318422125,8.196666666666667
8768,CA-2015-107083,OFF-BI-10002194,7.98,5,0.8,-13.167,BB-11545,2015-11-21,2015-11-27,Standard Class,United States,Fort Worth,Texas,76106,Central,Brenda Bowman,Corporate,Office Supplies,Binders,Cardinal Hold-It CD Pocket,2015,11,November,4,Saturday,47,6,-165.0,1.596
8769,CA-2015-151722,TEC-AC-10000892,288.0,4,0.2,57.6,IL-15100,2015-10-05,2015-10-09,Standard Class,United States,Columbus,Ohio,43229,East,Ivan Liston,Consumer,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,2015,10,October,4,Monday,41,4,20.0,72.0
8770,CA-2016-151148,TEC-PH-10001870,146.95,3,0.2,9.1845,PO-19180,2016-09-12,2016-09-13,Same Day,United States,Louisville,Colorado,80027,West,Philisse Overcash,Home Office,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,2016,9,September,3,Monday,37,1,6.250085062946581,48.98333333333333
8771,CA-2016-151148,FUR-CH-10002304,83.14,4,0.2,5.196,PO-19180,2016-09-12,2016-09-13,Same Day,United States,Louisville,Colorado,80027,West,Philisse Overcash,Home Office,Furniture,Chairs,"Global Stack Chair without Arms, Black",2016,9,September,3,Monday,37,1,6.249699302381525,20.785
8772,CA-2017-115882,OFF-AP-10002534,942.78,4,0.2,94.2784,DB-13555,2017-09-14,2017-09-17,First Class,United States,Raleigh,North Carolina,27604,South,Dorothy Badders,Corporate,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,2017,9,September,3,Thursday,37,3,10.000042427713783,235.695
8773,CA-2017-115882,OFF-PA-10001125,74.35,3,0.2,23.235,DB-13555,2017-09-14,2017-09-17,First Class,United States,Raleigh,North Carolina,27604,South,Dorothy Badders,Corporate,Office Supplies,Paper,Xerox 1988,2017,9,September,3,Thursday,37,3,31.250840618695364,24.78333333333333
8774,CA-2015-132276,OFF-AP-10000804,26.88,6,0.0,6.72,LC-16960,2015-02-23,2015-02-28,Standard Class,United States,New York City,New York,10024,East,Lindsay Castell,Home Office,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2015,2,February,1,Monday,9,5,25.0,4.4799999999999995
8775,CA-2015-132276,OFF-BI-10002982,10.9,2,0.2,3.8136,LC-16960,2015-02-23,2015-02-28,Standard Class,United States,New York City,New York,10024,East,Lindsay Castell,Home Office,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2015,2,February,1,Monday,9,5,34.987155963302754,5.45
8776,CA-2016-163636,OFF-AR-10001547,3.54,2,0.2,0.3094,MP-18175,2016-12-05,2016-12-09,Second Class,United States,Chicago,Illinois,60623,Central,Mike Pelletier,Home Office,Office Supplies,Art,Newell 311,2016,12,December,4,Monday,49,4,8.740112994350282,1.77
8777,CA-2016-102813,FUR-CH-10000665,528.43,5,0.3,0.0,EA-14035,2016-07-02,2016-07-03,First Class,United States,Huntsville,Texas,77340,Central,Erin Ashbrook,Corporate,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",2016,7,July,3,Saturday,26,1,0.0,105.68599999999999
8778,CA-2016-102813,OFF-PA-10000520,41.47,8,0.2,14.5152,EA-14035,2016-07-02,2016-07-03,First Class,United States,Huntsville,Texas,77340,Central,Erin Ashbrook,Corporate,Office Supplies,Paper,Xerox 201,2016,7,July,3,Saturday,26,1,35.00168796720521,5.18375
8779,CA-2017-135377,FUR-BO-10004015,287.98,3,0.2,7.1994,BP-11095,2017-12-13,2017-12-18,Standard Class,United States,New York City,New York,10024,East,Bart Pistole,Corporate,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",2017,12,December,4,Wednesday,50,5,2.499965275366345,95.99333333333334
8780,CA-2015-165813,OFF-ST-10004258,29.3,3,0.2,2.5641,BM-11785,2015-03-20,2015-03-22,Second Class,United States,Salem,Oregon,97301,West,Bryan Mills,Consumer,Office Supplies,Storage,Portable Personal File Box,2015,3,March,1,Friday,12,2,8.751194539249147,9.766666666666667
8781,CA-2015-133585,OFF-AR-10003696,55.33,2,0.2,6.2244,CM-12715,2015-03-01,2015-03-04,First Class,United States,Houston,Texas,77070,Central,Craig Molinari,Corporate,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,2015,3,March,1,Sunday,9,3,11.249593348996928,27.665
8782,CA-2015-133585,FUR-BO-10001811,1228.0,6,0.32,-36.1176,CM-12715,2015-03-01,2015-03-04,First Class,United States,Houston,Texas,77070,Central,Craig Molinari,Corporate,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",2015,3,March,1,Sunday,9,3,-2.9411726384364822,204.66666666666666
8783,CA-2016-116911,OFF-BI-10001249,20.42,4,0.2,6.6352,JD-16150,2016-09-15,2016-09-20,Standard Class,United States,Twin Falls,Idaho,83301,West,Justin Deggeller,Corporate,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,2016,9,September,3,Thursday,37,5,32.493633692458374,5.105
8784,CA-2016-116911,FUR-TA-10003473,1128.39,3,0.0,259.5297,JD-16150,2016-09-15,2016-09-20,Standard Class,United States,Twin Falls,Idaho,83301,West,Justin Deggeller,Corporate,Furniture,Tables,Bretford Rectangular Conference Table Tops,2016,9,September,3,Thursday,37,5,23.0,376.13000000000005
8785,US-2017-129224,OFF-LA-10003190,4.61,2,0.2,1.6704,AS-10630,2017-03-17,2017-03-23,Standard Class,United States,Knoxville,Tennessee,37918,South,Ann Steele,Home Office,Office Supplies,Labels,Avery 474,2017,3,March,1,Friday,11,6,36.23427331887202,2.305
8786,CA-2017-145765,TEC-PH-10001305,195.96,5,0.2,19.596,CM-11815,2017-05-28,2017-06-02,Standard Class,United States,Phoenix,Arizona,85023,West,Candace McMahon,Corporate,Technology,Phones,Panasonic KX TS208W Corded phone,2017,5,May,2,Sunday,21,5,10.0,39.192
8787,CA-2017-145765,OFF-PA-10001534,15.55,3,0.2,5.4432,CM-11815,2017-05-28,2017-06-02,Standard Class,United States,Phoenix,Arizona,85023,West,Candace McMahon,Corporate,Office Supplies,Paper,Xerox 230,2017,5,May,2,Sunday,21,5,35.004501607717046,5.183333333333334
8788,CA-2017-145765,TEC-AC-10000844,271.97,4,0.2,54.3936,CM-11815,2017-05-28,2017-06-02,Standard Class,United States,Phoenix,Arizona,85023,West,Candace McMahon,Corporate,Technology,Accessories,Logitech Gaming G510s - Keyboard,2017,5,May,2,Sunday,21,5,19.999852924954954,67.9925
8789,CA-2017-126914,FUR-CH-10000847,698.35,3,0.2,52.3764,JE-15715,2017-06-15,2017-06-19,Standard Class,United States,Monroe,North Carolina,28110,South,Joe Elijah,Consumer,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,2017,6,June,2,Thursday,24,4,7.500021479200973,232.78333333333333
8790,CA-2017-126914,FUR-BO-10000468,77.73,2,0.2,-3.8864,JE-15715,2017-06-15,2017-06-19,Standard Class,United States,Monroe,North Carolina,28110,South,Joe Elijah,Consumer,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,2017,6,June,2,Thursday,24,4,-4.999871349543291,38.865
8791,CA-2015-169572,OFF-BI-10002799,46.62,9,0.0,21.4452,AG-10525,2015-09-06,2015-09-12,Standard Class,United States,Richmond,Virginia,23223,South,Andy Gerbode,Corporate,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",2015,9,September,3,Sunday,36,6,46.0,5.18
8792,CA-2017-162075,TEC-PH-10001557,537.54,7,0.2,47.0351,TT-21220,2017-03-18,2017-03-24,Standard Class,United States,Houston,Texas,77041,Central,Thomas Thornton,Consumer,Technology,Phones,Pyle PMP37LED,2017,3,March,1,Saturday,11,6,8.750065111433567,76.79142857142857
8793,CA-2014-162992,OFF-LA-10001934,14.62,2,0.0,6.8714,BP-11095,2014-12-19,2014-12-21,First Class,United States,Los Angeles,California,90008,West,Bart Pistole,Corporate,Office Supplies,Labels,Avery 516,2014,12,December,4,Friday,51,2,47.0,7.31
8794,CA-2014-162992,OFF-FA-10004248,22.55,5,0.0,8.7945,BP-11095,2014-12-19,2014-12-21,First Class,United States,Los Angeles,California,90008,West,Bart Pistole,Corporate,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,2014,12,December,4,Friday,51,2,38.99999999999999,4.51
8795,CA-2014-162992,TEC-PH-10001944,583.8,5,0.2,72.975,BP-11095,2014-12-19,2014-12-21,First Class,United States,Los Angeles,California,90008,West,Bart Pistole,Corporate,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,2014,12,December,4,Friday,51,2,12.5,116.75999999999999
8796,CA-2014-162992,TEC-PH-10002085,211.17,4,0.2,15.8376,BP-11095,2014-12-19,2014-12-21,First Class,United States,Los Angeles,California,90008,West,Bart Pistole,Corporate,Technology,Phones,Clarity 53712,2014,12,December,4,Friday,51,2,7.499928967182839,52.7925
8797,CA-2016-106397,OFF-PA-10003441,12.96,2,0.0,6.2208,MJ-17740,2016-07-07,2016-07-13,Standard Class,United States,Orem,Utah,84057,West,Max Jones,Consumer,Office Supplies,Paper,Xerox 226,2016,7,July,3,Thursday,27,6,47.99999999999999,6.48
8798,CA-2016-106397,OFF-AR-10004602,45.98,2,0.0,12.8744,MJ-17740,2016-07-07,2016-07-13,Standard Class,United States,Orem,Utah,84057,West,Max Jones,Consumer,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,2016,7,July,3,Thursday,27,6,28.000000000000004,22.99
8799,US-2016-150140,TEC-PH-10002555,1294.75,5,0.0,336.635,VM-21685,2016-04-06,2016-04-10,Standard Class,United States,Burlington,Vermont,5408,East,Valerie Mitchum,Home Office,Technology,Phones,Nortel Meridian M5316 Digital phone,2016,4,April,2,Wednesday,14,4,26.0,258.95
8800,CA-2014-116666,TEC-CO-10001449,1799.97,5,0.4,239.996,KT-16480,2014-05-08,2014-05-10,First Class,United States,Philadelphia,Pennsylvania,19134,East,Kean Thornton,Consumer,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2014,5,May,2,Thursday,19,2,13.333333333333334,359.994
8801,CA-2017-148992,OFF-PA-10004285,10.69,2,0.2,3.7408,CS-12250,2017-11-23,2017-11-27,Standard Class,United States,Chicago,Illinois,60623,Central,Chris Selesnick,Corporate,Office Supplies,Paper,Xerox 1959,2017,11,November,4,Thursday,47,4,34.99345182413471,5.345
8802,CA-2016-140935,TEC-PH-10000562,221.98,2,0.0,62.1544,AB-10015,2016-11-10,2016-11-12,First Class,United States,Oklahoma City,Oklahoma,73120,Central,Aaron Bergman,Consumer,Technology,Phones,Samsung Convoy 3,2016,11,November,4,Thursday,45,2,28.000000000000004,110.99
8803,CA-2016-140935,FUR-BO-10003966,341.96,2,0.0,54.7136,AB-10015,2016-11-10,2016-11-12,First Class,United States,Oklahoma City,Oklahoma,73120,Central,Aaron Bergman,Consumer,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",2016,11,November,4,Thursday,45,2,16.0,170.98
8804,CA-2014-157644,TEC-AC-10003614,34.77,3,0.0,11.4741,AH-10030,2014-12-31,2015-01-01,First Class,United States,New York City,New York,10035,East,Aaron Hawkins,Corporate,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",2014,12,December,4,Wednesday,1,1,32.99999999999999,11.590000000000002
8805,CA-2014-157644,OFF-LA-10003148,18.9,3,0.0,8.694,AH-10030,2014-12-31,2015-01-01,First Class,United States,New York City,New York,10035,East,Aaron Hawkins,Corporate,Office Supplies,Labels,Avery 51,2014,12,December,4,Wednesday,1,1,46.00000000000001,6.3
8806,US-2017-100398,OFF-BI-10002133,102.72,3,0.2,37.236,DO-13435,2017-08-19,2017-08-23,Standard Class,United States,Salt Lake City,Utah,84106,West,Denny Ordway,Consumer,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",2017,8,August,3,Saturday,33,4,36.25,34.24
8807,CA-2016-113082,FUR-FU-10002813,40.48,2,0.0,14.5728,MC-17590,2016-09-12,2016-09-16,Standard Class,United States,Utica,New York,13501,East,Matt Collister,Corporate,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",2016,9,September,3,Monday,37,4,36.00000000000001,20.24
8808,US-2017-110646,OFF-BI-10004330,33.28,3,0.7,-27.735,JF-15190,2017-10-26,2017-10-31,Standard Class,United States,Philadelphia,Pennsylvania,19134,East,Jamie Frazer,Consumer,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",2017,10,October,4,Thursday,43,5,-83.33834134615384,11.093333333333334
8809,US-2017-110646,TEC-PH-10002807,118.65,5,0.4,19.775,JF-15190,2017-10-26,2017-10-31,Standard Class,United States,Philadelphia,Pennsylvania,19134,East,Jamie Frazer,Consumer,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,2017,10,October,4,Thursday,43,5,16.666666666666664,23.73
8810,US-2017-110646,OFF-LA-10001404,14.76,5,0.2,4.9815,JF-15190,2017-10-26,2017-10-31,Standard Class,United States,Philadelphia,Pennsylvania,19134,East,Jamie Frazer,Consumer,Office Supplies,Labels,Avery 517,2017,10,October,4,Thursday,43,5,33.75,2.952
8811,CA-2017-120614,OFF-PA-10004911,37.52,4,0.0,18.0096,SM-20950,2017-05-30,2017-06-04,Standard Class,United States,Los Angeles,California,90004,West,Suzanne McNair,Corporate,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",2017,5,May,2,Tuesday,22,5,47.99999999999999,9.38
8812,US-2016-140172,OFF-AP-10004233,207.14,3,0.1,48.3336,SP-20650,2016-03-08,2016-03-13,Standard Class,United States,Jackson,Michigan,49201,Central,Stephanie Phelps,Corporate,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,2016,3,March,1,Tuesday,10,5,23.333783914260884,69.04666666666667
8813,US-2016-140172,OFF-AR-10002766,13.9,5,0.0,3.753,SP-20650,2016-03-08,2016-03-13,Standard Class,United States,Jackson,Michigan,49201,Central,Stephanie Phelps,Corporate,Office Supplies,Art,Prang Drawing Pencil Set,2016,3,March,1,Tuesday,10,5,27.0,2.7800000000000002
8814,CA-2015-127754,FUR-CH-10003199,266.35,3,0.2,13.3176,CK-12760,2015-07-26,2015-07-31,Standard Class,United States,Glendale,Arizona,85301,West,Cyma Kinney,Corporate,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,2015,7,July,3,Sunday,30,5,5.000037544584194,88.78333333333335
8815,CA-2015-144274,TEC-PH-10003012,307.98,2,0.0,89.3142,PW-19240,2015-11-23,2015-11-25,Second Class,United States,Wilmington,Delaware,19805,East,Pierre Wener,Consumer,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,2015,11,November,4,Monday,48,2,28.999999999999996,153.99
8816,CA-2015-144274,OFF-PA-10001583,44.1,6,0.0,20.727,PW-19240,2015-11-23,2015-11-25,Second Class,United States,Wilmington,Delaware,19805,East,Pierre Wener,Consumer,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",2015,11,November,4,Monday,48,2,47.0,7.3500000000000005
8817,CA-2015-144274,OFF-AR-10001940,13.12,4,0.0,5.6416,PW-19240,2015-11-23,2015-11-25,Second Class,United States,Wilmington,Delaware,19805,East,Pierre Wener,Consumer,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",2015,11,November,4,Monday,48,2,43.00000000000001,3.28
8818,CA-2015-144274,OFF-EN-10003286,16.56,2,0.0,7.7832,PW-19240,2015-11-23,2015-11-25,Second Class,United States,Wilmington,Delaware,19805,East,Pierre Wener,Consumer,Office Supplies,Envelopes,Staple envelope,2015,11,November,4,Monday,48,2,47.0,8.28
8819,CA-2015-144274,OFF-PA-10003441,38.88,6,0.0,18.6624,PW-19240,2015-11-23,2015-11-25,Second Class,United States,Wilmington,Delaware,19805,East,Pierre Wener,Consumer,Office Supplies,Paper,Xerox 226,2015,11,November,4,Monday,48,2,48.00000000000001,6.48
8820,CA-2015-142930,OFF-PA-10003395,335.52,4,0.2,117.432,EB-14170,2015-11-28,2015-12-02,Standard Class,United States,Austin,Texas,78745,Central,Evan Bailliet,Consumer,Office Supplies,Paper,Xerox 1941,2015,11,November,4,Saturday,48,4,35.0,83.88
8821,CA-2017-100622,TEC-CO-10003236,959.98,2,0.2,311.9948,DK-13090,2017-11-03,2017-11-07,Standard Class,United States,Orlando,Florida,32839,South,Dave Kipp,Consumer,Technology,Copiers,Canon Image Class D660 Copier,2017,11,November,4,Friday,44,4,32.500135419487904,479.99
8822,CA-2017-100622,OFF-BI-10002982,4.09,2,0.7,-2.9964,DK-13090,2017-11-03,2017-11-07,Standard Class,United States,Orlando,Florida,32839,South,Dave Kipp,Consumer,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2017,11,November,4,Friday,44,4,-73.26161369193154,2.045
8823,CA-2017-100622,OFF-AR-10004010,55.98,2,0.2,4.1988,DK-13090,2017-11-03,2017-11-07,Standard Class,United States,Orlando,Florida,32839,South,Dave Kipp,Consumer,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,2017,11,November,4,Friday,44,4,7.500535905680601,27.99
8824,CA-2017-100622,OFF-PA-10002947,10.69,2,0.2,3.7408,DK-13090,2017-11-03,2017-11-07,Standard Class,United States,Orlando,Florida,32839,South,Dave Kipp,Consumer,Office Supplies,Paper,Xerox 1923,2017,11,November,4,Friday,44,4,34.99345182413471,5.345
8825,CA-2017-117156,OFF-EN-10003845,8.86,3,0.2,2.8782,TB-21055,2017-03-21,2017-03-23,Second Class,United States,Reading,Pennsylvania,19601,East,Ted Butterfield,Consumer,Office Supplies,Envelopes,Colored Envelopes,2017,3,March,1,Tuesday,12,2,32.48532731376976,2.953333333333333
8826,CA-2015-115399,OFF-LA-10003190,6.91,3,0.2,2.5056,AG-10900,2015-12-19,2015-12-22,First Class,United States,Philadelphia,Pennsylvania,19134,East,Arthur Gainer,Consumer,Office Supplies,Labels,Avery 474,2015,12,December,4,Saturday,51,3,36.26049204052098,2.3033333333333332
8827,US-2014-157847,OFF-PA-10002986,26.72,5,0.2,9.352,SC-20020,2014-04-02,2014-04-06,Second Class,United States,Houston,Texas,77095,Central,Sam Craven,Consumer,Office Supplies,Paper,Xerox 1898,2014,4,April,2,Wednesday,14,4,35.0,5.343999999999999
8828,US-2014-157847,OFF-PA-10001593,33.49,7,0.2,10.465,SC-20020,2014-04-02,2014-04-06,Second Class,United States,Houston,Texas,77095,Central,Sam Craven,Consumer,Office Supplies,Paper,Xerox 1947,2014,4,April,2,Wednesday,14,4,31.248133771275004,4.784285714285715
8829,CA-2015-115168,OFF-PA-10000528,10.56,2,0.0,4.752,BB-11545,2015-06-05,2015-06-09,Standard Class,United States,Saint Charles,Missouri,63301,Central,Brenda Bowman,Corporate,Office Supplies,Paper,Xerox 1981,2015,6,June,2,Friday,23,4,44.99999999999999,5.28
8830,CA-2014-109680,OFF-ST-10001932,386.34,2,0.0,54.0876,VP-21760,2014-10-06,2014-10-09,First Class,United States,Indianapolis,Indiana,46203,Central,Victoria Pisteka,Corporate,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,2014,10,October,4,Monday,41,3,14.000000000000002,193.17
8831,CA-2016-167983,OFF-BI-10003727,33.44,10,0.2,11.704,RP-19270,2016-08-21,2016-08-24,Second Class,United States,Seattle,Washington,98115,West,Rachel Payne,Corporate,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,2016,8,August,3,Sunday,33,3,35.0,3.344
8832,CA-2015-145324,FUR-FU-10002759,39.96,2,0.0,14.3856,DH-13675,2015-11-15,2015-11-19,Standard Class,United States,Harrisonburg,Virginia,22801,South,Duane Huffman,Home Office,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,2015,11,November,4,Sunday,46,4,36.0,19.98
8833,CA-2015-153423,OFF-BI-10000545,1217.57,2,0.2,456.588,SW-20455,2015-06-22,2015-06-27,Standard Class,United States,Rochester,New York,14609,East,Shaun Weien,Consumer,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,2015,6,June,2,Monday,26,5,37.499938401898866,608.785
8834,US-2017-132675,OFF-ST-10004950,15.51,1,0.0,3.8775,KF-16285,2017-09-24,2017-09-28,Standard Class,United States,Sandy Springs,Georgia,30328,South,Karen Ferguson,Home Office,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",2017,9,September,3,Sunday,38,4,25.0,15.51
8835,US-2017-132675,TEC-PH-10003171,89.9,2,0.0,25.172,KF-16285,2017-09-24,2017-09-28,Standard Class,United States,Sandy Springs,Georgia,30328,South,Karen Ferguson,Home Office,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,2017,9,September,3,Sunday,38,4,27.999999999999996,44.95
8836,US-2017-132675,OFF-AR-10000614,14.28,4,0.0,3.7128,KF-16285,2017-09-24,2017-09-28,Standard Class,United States,Sandy Springs,Georgia,30328,South,Karen Ferguson,Home Office,Office Supplies,Art,Barrel Sharpener,2017,9,September,3,Sunday,38,4,26.0,3.57
8837,US-2017-132675,OFF-AR-10000034,12.72,3,0.0,4.9608,KF-16285,2017-09-24,2017-09-28,Standard Class,United States,Sandy Springs,Georgia,30328,South,Karen Ferguson,Home Office,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",2017,9,September,3,Sunday,38,4,38.99999999999999,4.24
8838,US-2017-132675,OFF-LA-10003766,15.75,5,0.0,7.56,KF-16285,2017-09-24,2017-09-28,Standard Class,United States,Sandy Springs,Georgia,30328,South,Karen Ferguson,Home Office,Office Supplies,Labels,Self-Adhesive Removable Labels,2017,9,September,3,Sunday,38,4,48.0,3.15
8839,CA-2014-153808,OFF-AR-10001725,70.95,3,0.0,18.447,FH-14275,2014-04-06,2014-04-10,Second Class,United States,Los Angeles,California,90004,West,Frank Hawley,Corporate,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,2014,4,April,2,Sunday,14,4,25.999999999999996,23.650000000000002
8840,CA-2014-153808,OFF-BI-10002794,65.57,2,0.2,23.7684,FH-14275,2014-04-06,2014-04-10,Second Class,United States,Los Angeles,California,90004,West,Frank Hawley,Corporate,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",2014,4,April,2,Sunday,14,4,36.24889431142291,32.785
8841,CA-2014-153808,TEC-AC-10004171,299.97,3,0.0,131.9868,FH-14275,2014-04-06,2014-04-10,Second Class,United States,Los Angeles,California,90004,West,Frank Hawley,Corporate,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,2014,4,April,2,Sunday,14,4,43.99999999999999,99.99000000000001
8842,US-2016-112396,TEC-AC-10003628,89.97,3,0.0,39.5868,JR-16210,2016-02-09,2016-02-13,Standard Class,United States,San Francisco,California,94110,West,Justin Ritter,Corporate,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,2016,2,February,1,Tuesday,6,4,43.99999999999999,29.99
8843,US-2016-112396,TEC-AC-10004761,31.86,2,0.0,11.151,JR-16210,2016-02-09,2016-02-13,Standard Class,United States,San Francisco,California,94110,West,Justin Ritter,Corporate,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,2016,2,February,1,Tuesday,6,4,35.0,15.93
8844,CA-2014-141173,OFF-ST-10000885,67.15,5,0.0,16.7875,JC-16105,2014-11-18,2014-11-20,Second Class,United States,Minneapolis,Minnesota,55407,Central,Julie Creighton,Corporate,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,2014,11,November,4,Tuesday,47,2,25.0,13.430000000000001
8845,CA-2017-156664,OFF-BI-10004209,7.24,3,0.7,-6.03,BP-11290,2017-12-18,2017-12-23,Standard Class,United States,Columbus,Ohio,43229,East,Beth Paige,Consumer,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2017,12,December,4,Monday,51,5,-83.28729281767956,2.4133333333333336
8846,CA-2017-156664,OFF-FA-10002988,4.82,3,0.2,1.7487,BP-11290,2017-12-18,2017-12-23,Standard Class,United States,Columbus,Ohio,43229,East,Beth Paige,Consumer,Office Supplies,Fasteners,Ideal Clamps,2017,12,December,4,Monday,51,5,36.280082987551864,1.6066666666666667
8847,CA-2017-156664,OFF-PA-10002222,91.36,5,0.2,29.692,BP-11290,2017-12-18,2017-12-23,Standard Class,United States,Columbus,Ohio,43229,East,Beth Paige,Consumer,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",2017,12,December,4,Monday,51,5,32.5,18.272
8848,CA-2017-156664,OFF-AP-10004487,130.11,2,0.2,13.0112,BP-11290,2017-12-18,2017-12-23,Standard Class,United States,Columbus,Ohio,43229,East,Beth Paige,Consumer,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,2017,12,December,4,Monday,51,5,10.000153716086388,65.055
8849,CA-2015-140718,TEC-PH-10003505,74.24,1,0.2,8.352,FA-14230,2015-07-02,2015-07-04,First Class,United States,Raleigh,North Carolina,27604,South,Frank Atkinson,Corporate,Technology,Phones,Geemarc AmpliPOWER60,2015,7,July,3,Thursday,27,2,11.250000000000002,74.24
8850,CA-2015-140718,FUR-FU-10000076,159.84,10,0.2,45.954,FA-14230,2015-07-02,2015-07-04,First Class,United States,Raleigh,North Carolina,27604,South,Frank Atkinson,Corporate,Furniture,Furnishings,24-Hour Round Wall Clock,2015,7,July,3,Thursday,27,2,28.749999999999996,15.984
8851,CA-2015-140718,OFF-BI-10004728,2.89,2,0.7,-2.3136,FA-14230,2015-07-02,2015-07-04,First Class,United States,Raleigh,North Carolina,27604,South,Frank Atkinson,Corporate,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2015,7,July,3,Thursday,27,2,-80.0553633217993,1.445
8852,CA-2015-140718,OFF-PA-10002250,9.39,2,0.2,3.2872,FA-14230,2015-07-02,2015-07-04,First Class,United States,Raleigh,North Carolina,27604,South,Frank Atkinson,Corporate,Office Supplies,Paper,Things To Do Today Pad,2015,7,July,3,Thursday,27,2,35.007454739084125,4.695
